guid/image	labels	scores	boxes
/rob535-fall2021-final-project-data//est/	[10, 0, 10, 2, 71]	[0.19868168234825134, 0.1893690526485443, 0.18675687909126282, 0.18275663256645203, 0.16638553142547607]	[[0.4212256669998169, 0.5498616695404053, 0.4936220645904541, 0.5782793760299683], [0.4212256669998169, 0.5498616695404053, 0.4936220645904541, 0.5782793760299683], [0.44193851947784424, 0.5514631271362305, 0.5240991115570068, 0.582440972328186], [0.4212256669998169, 0.5498616695404053, 0.4936220645904541, 0.5782793760299683], [0.005413040518760681, 0.19164127111434937, 0.15791618824005127, 0.4547749161720276]]
/rob535-fall2021-final-project-data//est/	[10, 6, 2, 6, 0]	[0.3921288251876831, 0.38522017002105713, 0.290504515171051, 0.24164116382598877, 0.22779908776283264]	[[0.4446488916873932, 0.5546006560325623, 0.5204887986183167, 0.5834453701972961], [0.3984781503677368, 0.0013073235750198364, 0.562204122543335, 0.4515787363052368], [0.4441288709640503, 0.5580346584320068, 0.47949671745300293, 0.5800827741622925], [0.40748292207717896, 0.03704509139060974, 0.5178018808364868, 0.6930685043334961], [0.4446488916873932, 0.5546006560325623, 0.5204887986183167, 0.5834453701972961]]
/rob535-fall2021-final-project-data//est/	[0, 10, 10, 6, 9]	[0.2457776963710785, 0.1885663866996765, 0.1612423062324524, 0.127277672290802, 0.12712225317955017]	[[0.41657835245132446, 0.5527041554450989, 0.5048704147338867, 0.5825170874595642], [0.440398633480072, 0.5535945892333984, 0.5234147310256958, 0.5869686603546143], [0.41657835245132446, 0.5527041554450989, 0.5048704147338867, 0.5825170874595642], [0.3963492512702942, 0.07293680310249329, 0.5137926936149597, 0.39223867654800415], [0.007903516292572021, 0.054612141102552414, 0.33419719338417053, 0.1702711582183838]]
/rob535-fall2021-final-project-data//est/	[10, 0, 10, 0, 16]	[0.6070894002914429, 0.3777415156364441, 0.12712883949279785, 0.10021686553955078, 0.06915035843849182]	[[0.3957757353782654, 0.5449420213699341, 0.5103206634521484, 0.5840896368026733], [0.3957757353782654, 0.5449420213699341, 0.5103206634521484, 0.5840896368026733], [0.4525206685066223, 0.5535271763801575, 0.5160843729972839, 0.5792846083641052], [0.39593586325645447, 0.1105809286236763, 0.4210134446620941, 0.12972252070903778], [0.008337020874023438, 0.0985163152217865, 0.5927817821502686, 0.9677554368972778]]
/rob535-fall2021-final-project-data//est/	[9, 9, 2, 9, 0]	[0.41456881165504456, 0.18082335591316223, 0.17533543705940247, 0.17293772101402283, 0.167578786611557]	[[0.34901514649391174, 0.4984837472438812, 0.3757573068141937, 0.5087004899978638], [0.3395942449569702, 0.46349209547042847, 0.3638877868652344, 0.48052436113357544], [0.401248037815094, 0.5041472315788269, 0.4196963906288147, 0.5214411616325378], [0.33989524841308594, 0.295675128698349, 0.36109524965286255, 0.3062962591648102], [0.40803438425064087, 0.5468147397041321, 0.4982864260673523, 0.5703638195991516]]
/rob535-fall2021-final-project-data//est/	[9, 2, 9, 0, 0]	[0.3117067813873291, 0.29227203130722046, 0.20811212062835693, 0.19431880116462708, 0.17272987961769104]	[[0.32902470231056213, 0.45686641335487366, 0.3540633022785187, 0.4735358655452728], [0.3847399055957794, 0.552489697933197, 0.4124723970890045, 0.5657711625099182], [0.35769522190093994, 0.5061125159263611, 0.3750038743019104, 0.5134682059288025], [0.3847399055957794, 0.552489697933197, 0.4124723970890045, 0.5657711625099182], [0.3825300931930542, 0.5180620551109314, 0.5135173797607422, 0.5510898232460022]]
/rob535-fall2021-final-project-data//est/	[0, 10, 2, 2, 0]	[0.613662600517273, 0.5557705760002136, 0.22717151045799255, 0.14054825901985168, 0.13840925693511963]	[[0.392417848110199, 0.5491231679916382, 0.5138565301895142, 0.5855636596679688], [0.392417848110199, 0.5491231679916382, 0.5138565301895142, 0.5855636596679688], [0.39501360058784485, 0.10818758606910706, 0.41578951478004456, 0.15743887424468994], [0.3973298966884613, 0.15939858555793762, 0.4163472354412079, 0.203248530626297], [0.39943253993988037, 0.4018859565258026, 0.42340534925460815, 0.41270187497138977]]
/rob535-fall2021-final-project-data//est/	[0, 9, 16, 0, 0]	[0.1309049427509308, 0.08413207530975342, 0.06493055820465088, 0.046677857637405396, 0.043851643800735474]	[[0.42789894342422485, 0.47878921031951904, 0.4920232892036438, 0.5051555037498474], [0.42789894342422485, 0.47878921031951904, 0.4920232892036438, 0.5051555037498474], [0.012349724769592285, 0.1295296549797058, 0.5904247164726257, 0.9690790772438049], [0.3974232077598572, 0.492123007774353, 0.4281758666038513, 0.5093531608581543], [0.13719332218170166, 0.4797475039958954, 0.42385756969451904, 0.8751175403594971]]
/rob535-fall2021-final-project-data//est/	[2, 2, 6, 2, 2]	[0.47229236364364624, 0.19631949067115784, 0.1806768774986267, 0.11751359701156616, 0.11575806140899658]	[[0.4293465316295624, 0.5562970042228699, 0.48539748787879944, 0.591555655002594], [0.42630502581596375, 0.32784730195999146, 0.4567550718784332, 0.3685929775238037], [0.38064253330230713, 0.0024238228797912598, 0.5400948524475098, 0.5354467034339905], [0.4392656981945038, 0.5598450899124146, 0.5218982696533203, 0.5936071872711182], [0.40387237071990967, 0.39421626925468445, 0.4271036386489868, 0.4198801815509796]]
/rob535-fall2021-final-project-data//est/	[9, 0, 2, 9, 0]	[0.392322301864624, 0.3527345061302185, 0.1568201780319214, 0.14634263515472412, 0.1340891718864441]	[[0.35724350810050964, 0.5010501742362976, 0.3760686218738556, 0.5097095370292664], [0.3911419212818146, 0.5313856601715088, 0.5102297067642212, 0.5595196485519409], [0.39768487215042114, 0.5056135058403015, 0.41672617197036743, 0.5180390477180481], [0.3689998686313629, 0.5640237331390381, 0.38171765208244324, 0.5701842308044434], [0.3866986036300659, 0.5549685955047607, 0.4146524667739868, 0.5662380456924438]]
/rob535-fall2021-final-project-data//est/	[2, 2, 0, 0, 6]	[0.1884426474571228, 0.1324177384376526, 0.12452062964439392, 0.10805362462997437, 0.09281507134437561]	[[0.39672335982322693, 0.5118889808654785, 0.4160633981227875, 0.5247452259063721], [0.39604130387306213, 0.404325932264328, 0.41803792119026184, 0.42390188574790955], [0.3959478437900543, 0.35963329672813416, 0.420044869184494, 0.3751959502696991], [0.4131782352924347, 0.5566787123680115, 0.4897864758968353, 0.5808749794960022], [0.3655018210411072, 0.3089431822299957, 0.45154017210006714, 0.6217585802078247]]
/rob535-fall2021-final-project-data//est/	[2, 0, 0, 2, 2]	[0.2487444281578064, 0.14015507698059082, 0.13054195046424866, 0.10713917016983032, 0.10422256588935852]	[[0.39796575903892517, 0.5116150379180908, 0.41661325097084045, 0.5250930786132812], [0.3954780399799347, 0.4079868197441101, 0.41915449500083923, 0.42262762784957886], [0.41474467515945435, 0.5533189177513123, 0.4902636408805847, 0.5794163346290588], [0.40584123134613037, 0.548864483833313, 0.42703360319137573, 0.5622469186782837], [0.3981251120567322, 0.4510354697704315, 0.4175342917442322, 0.4642181694507599]]
/rob535-fall2021-final-project-data//est/	[2, 0, 9, 2, 10]	[0.2522231936454773, 0.2192983329296112, 0.18395859003067017, 0.1516895294189453, 0.13681954145431519]	[[0.4134320616722107, 0.5098734498023987, 0.42516326904296875, 0.5176630616188049], [0.42966675758361816, 0.557941198348999, 0.48967188596725464, 0.5819963216781616], [0.2884168326854706, 0.06688223779201508, 0.3342023193836212, 0.09017285704612732], [0.42966675758361816, 0.557941198348999, 0.48967188596725464, 0.5819963216781616], [0.44448792934417725, 0.5575598478317261, 0.5238836407661438, 0.5831863880157471]]
/rob535-fall2021-final-project-data//est/	[0, 2, 0, 2, 2]	[0.314982533454895, 0.11962729692459106, 0.1052631139755249, 0.1001768708229065, 0.08908334374427795]	[[0.39766865968704224, 0.5548851490020752, 0.5046719908714294, 0.5864921808242798], [0.3897181451320648, 0.4064705967903137, 0.4079420864582062, 0.4196486473083496], [0.3897181451320648, 0.4064705967903137, 0.4079420864582062, 0.4196486473083496], [0.39157888293266296, 0.34867265820503235, 0.4108909070491791, 0.3642158806324005], [0.4004839360713959, 0.28892233967781067, 0.41932275891304016, 0.3120051324367523]]
/rob535-fall2021-final-project-data//est/	[10, 10, 0, 9, 9]	[0.28028714656829834, 0.2613444924354553, 0.14839839935302734, 0.08915314078330994, 0.06914010643959045]	[[0.41253983974456787, 0.5562989115715027, 0.5071094632148743, 0.5837592482566833], [0.4369625151157379, 0.5592355728149414, 0.5229193568229675, 0.5885777473449707], [0.41253983974456787, 0.5562989115715027, 0.5071094632148743, 0.5837592482566833], [0.3386870324611664, 0.4919358789920807, 0.3720250427722931, 0.5031474828720093], [0.4073329269886017, 0.562947690486908, 0.4292841851711273, 0.5758721232414246]]
/rob535-fall2021-final-project-data//est/	[2, 10, 2, 0, 2]	[0.5142574906349182, 0.38013485074043274, 0.2743776738643646, 0.23076990246772766, 0.20505717396736145]	[[0.39597460627555847, 0.55696702003479, 0.41423550248146057, 0.5770630836486816], [0.40807509422302246, 0.49851635098457336, 0.4978070855140686, 0.5368003249168396], [0.39602306485176086, 0.509537398815155, 0.41648969054222107, 0.5262250304222107], [0.40807509422302246, 0.49851635098457336, 0.4978070855140686, 0.5368003249168396], [0.4070735275745392, 0.45527899265289307, 0.43163153529167175, 0.48398512601852417]]
/rob535-fall2021-final-project-data//est/	[10, 6, 2, 6, 9]	[0.3626171350479126, 0.24505990743637085, 0.23427200317382812, 0.1801287829875946, 0.16962692141532898]	[[0.44843780994415283, 0.5583372116088867, 0.5266909599304199, 0.5850831270217896], [0.3901267647743225, 0.03260427713394165, 0.5116174221038818, 0.6289597153663635], [0.44362154603004456, 0.5586187839508057, 0.48385629057884216, 0.5783971548080444], [0.382546067237854, 0.0, 0.5357521176338196, 0.47466766834259033], [0.3589583933353424, 0.3794156312942505, 0.3801265060901642, 0.3955904245376587]]
/rob535-fall2021-final-project-data//est/	[0, 6, 0, 37, 6]	[0.2217983901500702, 0.1543896198272705, 0.13316059112548828, 0.11733686923980713, 0.11497914791107178]	[[0.4001040756702423, 0.5591417551040649, 0.5022463798522949, 0.5901148319244385], [0.34350311756134033, 0.30873143672943115, 0.4512013792991638, 0.6029629111289978], [0.3939928710460663, 0.4071865379810333, 0.41284266114234924, 0.4202994406223297], [0.23183023929595947, 0.2691117525100708, 0.24710506200790405, 0.29980891942977905], [0.3894939720630646, 0.5116397142410278, 0.4101007878780365, 0.52369225025177]]
/rob535-fall2021-final-project-data//est/	[9, 0, 0, 37, 37]	[0.462239533662796, 0.21731680631637573, 0.14509573578834534, 0.11940497159957886, 0.11585095524787903]	[[0.35236871242523193, 0.4982563257217407, 0.3759555220603943, 0.5086888074874878], [0.4208144545555115, 0.5577747821807861, 0.492891788482666, 0.5794382095336914], [0.38661807775497437, 0.6696783304214478, 0.42416709661483765, 0.6811074018478394], [0.01429218053817749, 0.33877071738243103, 0.3090182840824127, 0.4299759566783905], [0.01792486011981964, 0.2804608941078186, 0.32530641555786133, 0.4268518090248108]]
/rob535-fall2021-final-project-data//est/	[6, 6, 0, 10, 9]	[0.1313754916191101, 0.12540283799171448, 0.11792147159576416, 0.11411777138710022, 0.10479992628097534]	[[0.3420785963535309, 0.4055895209312439, 0.4533081352710724, 0.6795170903205872], [0.35269975662231445, 0.300859659910202, 0.444499135017395, 0.6054794788360596], [0.40698039531707764, 0.5594404339790344, 0.49518823623657227, 0.5900905728340149], [0.43314167857170105, 0.5609546899795532, 0.5343269109725952, 0.5953177213668823], [0.40698039531707764, 0.5594404339790344, 0.49518823623657227, 0.5900905728340149]]
/rob535-fall2021-final-project-data//est/	[2, 9, 9, 2, 9]	[0.5203021764755249, 0.4166165590286255, 0.30057603120803833, 0.26036784052848816, 0.19995447993278503]	[[0.39401960372924805, 0.5520673990249634, 0.4142487645149231, 0.5693991184234619], [0.3199346959590912, 0.4505622684955597, 0.3516571819782257, 0.46870556473731995], [0.36042457818984985, 0.5109661817550659, 0.37624621391296387, 0.5199702978134155], [0.3888910412788391, 0.5102040767669678, 0.4113709330558777, 0.52489173412323], [0.3676590621471405, 0.5610997080802917, 0.38262465596199036, 0.5698098540306091]]
/rob535-fall2021-final-project-data//est/	[2, 9, 2, 0, 9]	[0.32778316736221313, 0.2703375220298767, 0.25964608788490295, 0.251909077167511, 0.20098763704299927]	[[0.3934376835823059, 0.5586110949516296, 0.414243221282959, 0.576973021030426], [0.30906087160110474, 0.4313921332359314, 0.36585915088653564, 0.4685807228088379], [0.3975008428096771, 0.6434425115585327, 0.42558005452156067, 0.6675224304199219], [0.39104166626930237, 0.48426365852355957, 0.5164817571640015, 0.516860842704773], [0.29564401507377625, 0.42281290888786316, 0.3280154764652252, 0.45879992842674255]]
/rob535-fall2021-final-project-data//est/	[0, 2, 2, 0, 2]	[0.24147772789001465, 0.20489248633384705, 0.1696552038192749, 0.16866999864578247, 0.1325145959854126]	[[0.39508646726608276, 0.557441234588623, 0.5055177807807922, 0.5892788171768188], [0.3447456359863281, 0.007776019163429737, 0.37467437982559204, 0.03371422365307808], [0.40056607127189636, 0.33989059925079346, 0.4179399907588959, 0.36187487840652466], [0.380004346370697, 0.5061370134353638, 0.40816766023635864, 0.5196017026901245], [0.40831422805786133, 0.28414270281791687, 0.42605143785476685, 0.3172735869884491]]
/rob535-fall2021-final-project-data//est/	[2, 2, 10, 0, 6]	[0.39464420080184937, 0.25424835085868835, 0.23715540766716003, 0.19241982698440552, 0.1765960454940796]	[[0.4045563042163849, 0.5064942240715027, 0.42148998379707336, 0.5175350308418274], [0.4310827851295471, 0.5629941821098328, 0.47915369272232056, 0.583880603313446], [0.44620344042778015, 0.5616644620895386, 0.5240421891212463, 0.5899436473846436], [0.4310827851295471, 0.5629941821098328, 0.47915369272232056, 0.583880603313446], [0.3702841103076935, 0.03122568130493164, 0.5113857984542847, 0.6385001540184021]]
/rob535-fall2021-final-project-data//est/	[2, 10, 10, 0, 2]	[0.27054572105407715, 0.23955491185188293, 0.2296411693096161, 0.17965912818908691, 0.1707303822040558]	[[0.4144672751426697, 0.506005048751831, 0.4279070496559143, 0.5150474309921265], [0.44842129945755005, 0.5579821467399597, 0.5177243947982788, 0.5843176245689392], [0.42601707577705383, 0.5580806136131287, 0.4864819347858429, 0.5846268534660339], [0.42601707577705383, 0.5580806136131287, 0.4864819347858429, 0.5846268534660339], [0.42601707577705383, 0.5580806136131287, 0.4864819347858429, 0.5846268534660339]]
/rob535-fall2021-final-project-data//est/	[2, 9, 2, 2, 9]	[0.1720624566078186, 0.09457981586456299, 0.0818156898021698, 0.08152768015861511, 0.07740592956542969]	[[0.40240976214408875, 0.5122440457344055, 0.4193969666957855, 0.5231892466545105], [0.42973393201828003, 0.555219829082489, 0.4737861156463623, 0.5737281441688538], [0.42973393201828003, 0.555219829082489, 0.4737861156463623, 0.5737281441688538], [0.3966365158557892, 0.45788300037384033, 0.4149912893772125, 0.4681544303894043], [0.2946016788482666, 0.48118072748184204, 0.3127780556678772, 0.48697584867477417]]
/rob535-fall2021-final-project-data//est/	[9, 2, 2, 9, 9]	[0.630602240562439, 0.21813321113586426, 0.18956884741783142, 0.17638763785362244, 0.15367931127548218]	[[0.14988359808921814, 0.29269593954086304, 0.24643558263778687, 0.3777722120285034], [0.3945336937904358, 0.5125020742416382, 0.41803234815597534, 0.527787446975708], [0.3957558870315552, 0.5507327318191528, 0.4150462746620178, 0.5643528699874878], [0.35927048325538635, 0.46020182967185974, 0.371208518743515, 0.4679969847202301], [0.15859073400497437, 0.26843711733818054, 0.24300029873847961, 0.30797573924064636]]
/rob535-fall2021-final-project-data//est/	[6, 2, 2, 2, 6]	[0.27703607082366943, 0.21481451392173767, 0.1697596311569214, 0.12162810564041138, 0.11710754036903381]	[[0.4032439589500427, 0.005193948745727539, 0.6455885767936707, 0.4765780568122864], [0.39853736758232117, 0.40489232540130615, 0.416452556848526, 0.41994088888168335], [0.3982536494731903, 0.3496505916118622, 0.4181917607784271, 0.36993685364723206], [0.39728081226348877, 0.30047523975372314, 0.41450560092926025, 0.32473307847976685], [0.3813922107219696, 0.0011221468448638916, 0.5511518716812134, 0.5035996437072754]]
/rob535-fall2021-final-project-data//est/	[9, 2, 9, 9, 9]	[0.34940773248672485, 0.346242755651474, 0.29710811376571655, 0.2665148973464966, 0.22973451018333435]	[[0.29508528113365173, 0.4278694689273834, 0.3749833405017853, 0.46787264943122864], [0.396130234003067, 0.564667284488678, 0.4151410758495331, 0.5795028805732727], [0.17666541039943695, 0.4625038504600525, 0.19544963538646698, 0.48301565647125244], [0.2877732515335083, 0.418144553899765, 0.3287121653556824, 0.4610847532749176], [0.3628227114677429, 0.50637286901474, 0.3792235851287842, 0.5164130330085754]]
/rob535-fall2021-final-project-data//est/	[10, 0, 2, 10, 2]	[0.5257129073143005, 0.5106886625289917, 0.34930795431137085, 0.15444111824035645, 0.1484028398990631]	[[0.40247854590415955, 0.5469053983688354, 0.5124244689941406, 0.5830596685409546], [0.40247854590415955, 0.5469053983688354, 0.5124244689941406, 0.5830596685409546], [0.4181399345397949, 0.20596837997436523, 0.46223199367523193, 0.26784008741378784], [0.44444695115089417, 0.5537831783294678, 0.5185957551002502, 0.5841692686080933], [0.4154868721961975, 0.22416552901268005, 0.43204623460769653, 0.2571164071559906]]
